# PT power spectra for matter and bias tracers P(k), P_CTR(k) (for c_s^2 = 1 (Mpc/h)^2 ), Id2d2(k), Id2(k), IG2(k), Id2G2(k), IG2G2(k), IFG2(k) at redshift z=0
# for k=1.03892e-05 to 104.924 h/Mpc,
# number of wavenumbers equal to 622
#    1:k (h/Mpc)           2:P_lin + P_1loop (Mpc/h)^3     3:P_CTR (Mpc/h)^3        4:Id2d2 (Mpc/h)^3        5:Id2 (Mpc/h)^3          6:IG2 (Mpc/h)^3          7:Id2G2 (Mpc/h)^3        8:IG2G2 (Mpc/h)^3        9:IFG2 (Mpc/h)^3     
       1.038922642939e-05       5.116733083259e+01      -5.522798353211e-09      -3.108391580541e-07      -1.541032290494e-01      -8.353172408773e-01      -4.596796631056e+00       2.870854343013e+00      -1.501536995157e-06 
       2.321812845909e-05       1.108985557992e+02      -5.978335929350e-08      -4.337356382019e+00      -2.337244144330e+00      -1.910689728254e+00      -5.071535302302e+00       3.255705025972e+00      -1.097866288071e-05 
       3.609173376214e-05       1.695113737858e+02      -2.208077684140e-07      -7.101416128596e+00      -2.351615073344e+00      -1.917376826414e+00      -5.071883721587e+00       3.256755562434e+00      -3.754608357604e-05 
       4.904439972694e-05       2.276639369317e+02      -5.476121937496e-07      -9.023264137204e+00      -2.360005099774e+00      -1.921250798823e+00      -5.071173871298e+00       3.257480539791e+00      -9.071408076794e-05 
       6.211104704304e-05       2.857258490335e+02      -1.102268180704e-06      -1.050365667045e+01      -2.355212136389e+00      -1.919247791067e+00      -5.069614178779e+00       3.258021262817e+00      -1.804763072838e-04 
       7.532746857735e-05       3.439711633637e+02      -1.951770884524e-06      -1.171281138793e+01      -2.357878299451e+00      -1.920498137283e+00      -5.067305561179e+00       3.258479691851e+00      -3.176198917568e-04 
       8.873064804491e-05       4.026323419712e+02      -3.169976450620e-06      -1.273915372860e+01      -2.355915336519e+00      -1.919687665918e+00      -5.064251488357e+00       3.258865936707e+00      -5.140382873067e-04 
       1.023590926816e-04       4.619222191621e+02      -4.839737447634e-06      -1.363455585399e+01      -2.356159854611e+00      -1.919824034156e+00      -5.060450951953e+00       3.259211641184e+00      -7.830751693919e-04 
       1.162531841578e-04       5.220452262670e+02      -7.055340281241e-06      -1.443209117135e+01      -2.357049101697e+00      -1.920217184963e+00      -5.055873961811e+00       3.259525888313e+00      -1.139916909774e-03 
       1.304555520066e-04       5.832041057311e+02      -9.925350725398e-06      -1.515416373599e+01      -2.358336049408e+00      -1.920753434827e+00      -5.050476689410e+00       3.259816228184e+00      -1.602050844681e-03 
