# PT power spectra for matter and bias tracers P(k), P_CTR(k) (for c_s^2 = 1 (Mpc/h)^2 ), Id2d2(k), Id2(k), IG2(k), Id2G2(k), IG2G2(k), IFG2(k) at redshift z=1
# for k=1.0117e-05 to 103.777 h/Mpc,
# number of wavenumbers equal to 625
#    1:k (h/Mpc)           2:P_lin + P_1loop (Mpc/h)^3     3:P_CTR (Mpc/h)^3        4:Id2d2 (Mpc/h)^3        5:Id2 (Mpc/h)^3          6:IG2 (Mpc/h)^3          7:Id2G2 (Mpc/h)^3        8:IG2G2 (Mpc/h)^3        9:IFG2 (Mpc/h)^3     
       1.011704584828e-05       1.613791700072e+01      -3.293452449156e+01      -1.613791700083e+01      -2.656506126186e-13      -1.613791700075e+01      -1.613791700073e+01       1.613791700074e+01      -1.613791700082e+01 
       2.252863818979e-05       3.593556094926e+01      -7.333787948892e+01      -3.593556094931e+01       3.217053290427e-13      -3.593556094932e+01      -3.593556094931e+01       3.593556094931e+01      -3.593556094949e+01 
       3.498088032007e-05       5.579722814835e+01      -1.138718941812e+02      -5.579722814842e+01       3.412026217120e-13      -5.579722814844e+01      -5.579722814842e+01       5.579722814843e+01      -5.579722814868e+01 
       4.750487403730e-05       7.577206043940e+01      -1.546368580408e+02      -7.577206043949e+01       3.412026217120e-13      -7.577206043953e+01      -7.577206043951e+01       7.577206043952e+01      -7.577206043983e+01 
       6.013220002994e-05       9.590993562935e+01      -1.957345625104e+02      -9.590993562947e+01       3.314539753774e-13      -9.590993562953e+01      -9.590993562949e+01       9.590993562951e+01      -9.590993562987e+01 
       7.289517939661e-05       1.162618716536e+02      -2.372691258255e+02      -1.162618716538e+02       4.094431460544e-13      -1.162618716539e+02      -1.162618716538e+02       1.162618716538e+02      -1.162618716542e+02 
       8.582714296666e-05       1.368804447240e+02      -2.793478463776e+02      -1.368804447242e+02       3.704485607159e-13      -1.368804447243e+02      -1.368804447242e+02       1.368804447243e+02      -1.368804447247e+02 
       9.896271176565e-05       1.578202200757e+02      -3.220820817896e+02      -1.578202200759e+02       2.729620973696e-13      -1.578202200761e+02      -1.578202200760e+02       1.578202200760e+02      -1.578202200765e+02 
       1.123380919965e-04       1.791382041802e+02      -3.655881717990e+02      -1.791382041805e+02       3.119566827081e-13      -1.791382041806e+02      -1.791382041805e+02       1.791382041806e+02      -1.791382041811e+02 
       1.259913879373e-04       2.008943245959e+02      -4.099884175456e+02      -2.008943245962e+02       3.899458533851e-13      -2.008943245963e+02      -2.008943245963e+02       2.008943245963e+02      -2.008943245969e+02 
       1.399629361710e-04       2.231519398465e+02      -4.554121221390e+02      -2.231519398469e+02       1.949729266926e-13      -2.231519398470e+02      -2.231519398469e+02       2.231519398470e+02      -2.231519398476e+02 
       1.542956645395e-04       2.459783814923e+02      -5.019966969267e+02      -2.459783814927e+02       4.679350240622e-13      -2.459783814929e+02      -2.459783814928e+02       2.459783814928e+02      -2.459783814935e+02 
       1.690354791123e-04       2.694455400161e+02      -5.498888571796e+02      -2.694455400165e+02       4.679350240622e-13      -2.694455400167e+02      -2.694455400166e+02       2.694455400167e+02      -2.694455400174e+02 
       1.842316822480e-04       2.936304878268e+02      -5.992458935283e+02      -2.936304878273e+02       5.069296094007e-13      -2.936304878275e+02      -2.936304878274e+02       2.936304878275e+02      -2.936304878282e+02 
       1.999374244202e-04       3.186161526747e+02      -6.502370462793e+02      -3.186161526752e+02       3.119566827081e-13      -3.186161526754e+02      -3.186161526753e+02       3.186161526754e+02      -3.186161526761e+02 
       2.162101918264e-04       3.444920346487e+02      -7.030449686757e+02      -3.444920346493e+02       3.119566827081e-13      -3.444920346496e+02      -3.444920346494e+02       3.444920346495e+02      -3.444920346503e+02 
       2.331123307588e-04       3.713549689300e+02      -7.578672835358e+02      -3.713549689306e+02       3.119566827081e-13      -3.713549689309e+02      -3.713549689308e+02       3.713549689309e+02      -3.713549689317e+02 
       2.507116081840e-04       3.993099334064e+02      -8.149182314471e+02      -3.993099334070e+02       3.119566827081e-13      -3.993099334074e+02      -3.993099334072e+02       3.993099334073e+02      -3.993099334082e+02 
       2.690818057615e-04       4.284708862594e+02      -8.744303801270e+02      -4.284708862601e+02       3.119566827081e-13      -4.284708862605e+02      -4.284708862603e+02       4.284708862604e+02      -4.284708862613e+02 
       2.883033414221e-04       4.589616276758e+02      -9.366563830180e+02      -4.589616276765e+02       4.679350240622e-13      -4.589616276769e+02      -4.589616276768e+02       4.589616276768e+02      -4.589616276778e+02 
       3.084639083901e-04       4.909166599024e+02      -1.001870734501e+03      -4.909166599032e+02       3.899458533851e-13      -4.909166599036e+02      -4.909166599034e+02       4.909166599035e+02      -4.909166599044e+02 
       3.296591158741e-04       5.244820147346e+02      -1.070371458649e+03      -5.244820147354e+02       4.679350240622e-13      -5.244820147359e+02      -5.244820147357e+02       5.244820147358e+02      -5.244820147368e+02 
       3.519931082993e-04       5.598160091910e+02      -1.142481651418e+03      -5.598160091920e+02       4.679350240622e-13      -5.598160091925e+02      -5.598160091923e+02       5.598160091924e+02      -5.598160091933e+02 
       3.755791306615e-04       5.970898651573e+02      -1.218550745227e+03      -5.970898651583e+02       5.459241947392e-13      -5.970898651588e+02      -5.970898651586e+02       5.970898651587e+02      -5.970898651597e+02 
       4.005399962074e-04       6.364881204600e+02      -1.298955347886e+03      -6.364881204611e+02       5.459241947392e-13      -6.364881204617e+02      -6.364881204615e+02       6.364881204616e+02      -6.364881204626e+02 
       4.270083992841e-04       6.782087293143e+02      -1.384099447589e+03      -6.782087293155e+02       0.000000000000e+00      -6.782087293161e+02      -6.782087293159e+02       6.782087293160e+02      -6.782087293170e+02 
       4.551270013341e-04       7.224627330289e+02      -1.474413740884e+03      -7.224627330302e+02       0.000000000000e+00      -7.224627330308e+02      -7.224627330306e+02       7.224627330307e+02      -7.224627330317e+02 
       4.850482027281e-04       7.694733578770e+02      -1.570353791595e+03      -7.694733578784e+02       7.798917067703e-13      -7.694733578791e+02      -7.694733578789e+02       7.694733578790e+02      -7.694733578800e+02 
       5.169334993868e-04       8.194743755526e+02      -1.672396684811e+03      -8.194743755540e+02       7.798917067703e-13      -8.194743755548e+02      -8.194743755546e+02       8.194743755547e+02      -8.194743755557e+02 
       5.509523139774e-04       8.727075624878e+02      -1.781035841823e+03      -8.727075624893e+02       0.000000000000e+00      -8.727075624902e+02      -8.727075624899e+02       8.727075624900e+02      -8.727075624911e+02 
       5.872801911229e-04       9.294190943675e+02      -1.896773661986e+03      -9.294190943692e+02       0.000000000000e+00      -9.294190943701e+02      -9.294190943698e+02       9.294190943699e+02      -9.294190943710e+02 
       6.260962597852e-04       9.898547435526e+02      -2.020111721548e+03      -9.898547435545e+02       0.000000000000e+00      -9.898547435554e+02      -9.898547435551e+02       9.898547435552e+02      -9.898547435563e+02 
       6.675798993602e-04       1.054253829543e+03      -2.151538427651e+03      -1.054253829545e+03       0.000000000000e+00      -1.054253829546e+03      -1.054253829546e+03       1.054253829546e+03      -1.054253829547e+03 
       7.119066036400e-04       1.122841969325e+03      -2.291514223125e+03      -1.122841969327e+03       0.000000000000e+00      -1.122841969328e+03      -1.122841969328e+03       1.122841969328e+03      -1.122841969329e+03 
       7.592431201027e-04       1.195822799950e+03      -2.440454693790e+03      -1.195822799952e+03       0.000000000000e+00      -1.195822799953e+03      -1.195822799953e+03       1.195822799953e+03      -1.195822799954e+03 
       8.097420468834e-04       1.273369077486e+03      -2.598712403047e+03      -1.273369077488e+03       0.000000000000e+00      -1.273369077489e+03      -1.273369077489e+03       1.273369077489e+03      -1.273369077490e+03 
       8.635361844246e-04       1.355613656030e+03      -2.766558481709e+03      -1.355613656032e+03       0.000000000000e+00      -1.355613656034e+03      -1.355613656033e+03       1.355613656033e+03      -1.355613656034e+03 
       9.207330432723e-04       1.442641070316e+03      -2.944165449641e+03      -1.442641070319e+03       2.495653461665e-12      -1.442641070320e+03      -1.442641070320e+03       1.442641070320e+03      -1.442641070321e+03 
       9.814099782593e-04       1.534480501584e+03      -3.131592860394e+03      -1.534480501587e+03       2.807610144373e-12      -1.534480501589e+03      -1.534480501589e+03       1.534480501589e+03      -1.534480501589e+03 
       1.045610427440e-03       1.631100843463e+03      -3.328777231575e+03      -1.631100843466e+03       0.000000000000e+00      -1.631100843468e+03      -1.631100843467e+03       1.631100843467e+03      -1.631100843468e+03 
       1.113341665747e-03       1.732408498325e+03      -3.535527547621e+03      -1.732408498328e+03       0.000000000000e+00      -1.732408498330e+03      -1.732408498330e+03       1.732408498330e+03      -1.732408498331e+03 
       1.184574339565e-03       1.838248230009e+03      -3.751527000040e+03      -1.838248230013e+03       0.000000000000e+00      -1.838248230015e+03      -1.838248230015e+03       1.838248230015e+03      -1.838248230015e+03 
