80.37825059101647, -1.8511366236143179
89.83451536643042, -1.6575466400449255
113.47517730496452, -1.4638942617666029
151.30023640661943, -1.2877747966972408
203.30969267139494, -1.1115929369189503
269.5035460992908, -0.9617416443085633
354.60992907801415, -0.8469977745887154
444.44444444444457, -0.7586260685093906
543.7352245862887, -0.6966057278342799
643.0260047281324, -0.6609783490360019
751.7730496453901, -0.6604999896008823
846.3356973995274, -0.6952746407104682
950.3546099290782, -0.7476030032653234
1040.1891252955083, -0.8527796842827731
1120.567375886525, -0.9755932696907306
1191.489361702128, -1.1160437594891954
1257.6832151300237, -1.274110355441859
1314.420803782506, -1.4322185478671408
1366.4302600472815, -1.6079428464466217
1413.7115839243497, -1.7748902893034675
1460.9929078014184, -1.9682306940371461
80.37825059101647, 1.949449886649612
80.37825059101647, 1.799889769347559
94.56264775413729, 1.6064037769597135
122.93144208037825, 1.421777833239741
160.75650118203316, 1.2459911399513317
212.76595744680844, 1.0790644953307957
283.6879432624114, 0.9298163515733864
373.5224586288416, 0.8246396705559365
468.0851063829789, 0.7370790956926849
557.9196217494091, 0.6846883384289011
671.3947990543736, 0.6587945342234975
775.4137115839244, 0.659252095422308
879.4326241134754, 0.7036979264158394
969.2671394799054, 0.7832719785362201
1059.1016548463358, 0.8804413385744887
1134.7517730496456, 1.012738919739606
1200.9456264775413, 1.1537925583910482
1267.1394799054374, 1.3124415049603793
1319.148936170213, 1.4710280568207814
1371.1583924349884, 1.6560075705580166
1423.167848699764, 1.8145941224184188
1456.264775413712, 1.9642998273746386
