# PT power spectra for matter and bias tracers P(k), P_CTR(k) (for c_s^2 = 1 (Mpc/h)^2 ), Id2d2(k), Id2(k), IG2(k), Id2G2(k), IG2G2(k), IFG2(k) at redshift z=0
# for k=1.03892e-05 to 108.968 h/Mpc,
# number of wavenumbers equal to 813
#    1:k (h/Mpc)           2:P_lin + P_1loop (Mpc/h)^3     3:P_CTR (Mpc/h)^3        4:Id2d2 (Mpc/h)^3        5:Id2 (Mpc/h)^3          6:IG2 (Mpc/h)^3          7:Id2G2 (Mpc/h)^3        8:IG2G2 (Mpc/h)^3        9:IFG2 (Mpc/h)^3     
       1.038922642939e-05       5.107910219181e+01      -5.513275304322e-09      -5.107910230528e+01       0.000000000000e+00      -5.107910230528e+01      -5.107910230528e+01       5.107910230528e+01      -5.107910230528e+01 
       2.321812845909e-05       1.107073455416e+02      -5.968028140439e-08      -1.107073466875e+02       0.000000000000e+00      -1.107073466875e+02      -1.107073466875e+02       1.107073466875e+02      -1.107073466875e+02 
       3.609173376214e-05       1.692190997618e+02      -2.204270483401e-07      -1.692191035313e+02       0.000000000000e+00      -1.692191035313e+02      -1.692191035313e+02       1.692191035313e+02      -1.692191035313e+02 
       4.904439972694e-05       2.272713940893e+02      -5.466679895851e-07      -2.272714052818e+02       0.000000000000e+00      -2.272714052818e+02      -2.272714052818e+02       2.272714052818e+02      -2.272714052818e+02 
       6.211104704304e-05       2.852331935200e+02      -1.100367622749e-06      -2.852332147363e+02       0.000000000000e+00      -2.852332147363e+02      -2.852332147363e+02       2.852332147363e+02      -2.852332147363e+02 
       7.532746857735e-05       3.433780793125e+02      -1.948405587530e-06      -3.433781181485e+02       0.000000000000e+00      -3.433781181485e+02      -3.433781181485e+02       3.433781181485e+02      -3.433781181485e+02 
       8.873064804491e-05       4.019381130637e+02      -3.164510702021e-06      -4.019381765550e+02       0.000000000000e+00      -4.019381765550e+02      -4.019381765550e+02       4.019381765550e+02      -4.019381765550e+02 
       1.023590926816e-04       4.611257610871e+02      -4.831392655564e-06      -4.611258594376e+02       0.000000000000e+00      -4.611258594376e+02      -4.611258594376e+02       4.611258594376e+02      -4.611258594376e+02 
       1.162531841578e-04       5.211451022063e+02      -7.043175292102e-06      -5.211452446611e+02       0.000000000000e+00      -5.211452446611e+02      -5.211452446611e+02       5.211452446611e+02      -5.211452446611e+02 
       1.304555520066e-04       5.821985292920e+02      -9.908237156449e-06      -5.821987295831e+02       0.000000000000e+00      -5.821987295831e+02      -5.821987295831e+02       5.821987295831e+02      -5.821987295831e+02 
       1.450114738457e-04       6.444913622428e+02      -1.355258129373e-05      -6.444916408102e+02       0.000000000000e+00      -6.444916408102e+02      -6.444916408102e+02       6.444916408102e+02      -6.444916408102e+02 
       1.599693066204e-04       7.082354195926e+02      -1.812388088543e-05      -7.082357880043e+02       0.000000000000e+00      -7.082357880043e+02      -7.082357880043e+02       7.082357880043e+02      -7.082357880043e+02 
       1.753809529236e-04       7.736519702063e+02      -2.379637268808e-05      -7.736524571346e+02       0.000000000000e+00      -7.736524571346e+02      -7.736524571346e+02       7.736524571346e+02      -7.736524571346e+02 
       1.913023661048e-04       8.409744902096e+02      -3.077682613259e-05      -8.409751224225e+02       0.000000000000e+00      -8.409751224225e+02      -8.409751224225e+02       8.409751224225e+02      -8.409751224225e+02 
       2.077940972509e-04       9.104512206975e+02      -3.931185014883e-05      -9.104520248832e+02       0.000000000000e+00      -9.104520248832e+02      -9.104520248832e+02       9.104520248832e+02      -9.104520248832e+02 
       2.249218861033e-04       9.823476894405e+02      -4.969687921070e-05      -9.823487051895e+02       0.000000000000e+00      -9.823487051895e+02      -9.823487051895e+02       9.823487051895e+02      -9.823487051895e+02 
       2.427572963948e-04       1.056949256546e+03      -6.228726360260e-05      -1.056950530189e+03       0.000000000000e+00      -1.056950530189e+03      -1.056950530189e+03       1.056950530189e+03      -1.056950530189e+03 
       2.613783937365e-04       1.134563659163e+03      -7.751198355579e-05      -1.134565246557e+03       0.000000000000e+00      -1.134565246557e+03      -1.134565246557e+03       1.134565246557e+03      -1.134565246557e+03 
       2.808704608154e-04       1.215523539322e+03      -9.589063896458e-05      -1.215525504389e+03       0.000000000000e+00      -1.215525504389e+03      -1.215525504389e+03       1.215525504389e+03      -1.215525504389e+03 
